"","Mixture","CD4+ Stressed","CD8+ GZMK+ Tm","CD4+ Activated","CD4+ Tregs","CD8+ Early Activation","NK cells CD56 high","CD4+ Th17","CD8+ Activated","CD8+ ISG","CD4+ Tn","CD8+ Exhausted","CD8+ Stressed","NK cells CD56 low","CD4+ Tcm","CD4+ Tfh","DCs AREG+","M2 APOC1+ APOE+","Macro SELENOP+ SLC40A1+","Monocytes EREG+","M2 TREM2+ SPP1+","Mastocytes","DCs CD1c+","Inflammatory Monocytes","Immunoregulatroy PMNs","Proinflammatory PMNs","B Cells & Plasma Cells","P-value","Correlation","RMSE"
"61","SRC74_T1",0.00596656162588206,0.0439663042903417,0,0.00246913302345524,0.0186888689597751,0.0124310042943715,0.0492335052419077,0.0610457606567913,0.0206770251069967,0.0377135616930646,0.0744949652964388,0,0.0428111305111039,0.112913062733978,0.0336689272162393,0.0591713949895786,0,0.125579934888401,0.134876289819672,0.0286179483704529,0.0330210954632741,0,0,0.0458282569762943,0.0264920165623261,0.0303332522796551,0,0.837568192366216,0.626921824371275
"62","SRC79_T1",0.00856483843077737,0.00969214966429791,0.0020045986469682,0,0.0270166832258016,0.0143640398838605,0.0543723327202282,0.0713690158204089,0.0147126059385598,0.0687269181862156,0.0432893657829893,0.0256845013922522,0.0253424641097122,0.0722113989671308,0,0.0529924123522975,0.00362953484776232,0.0604790732531581,0.242974995355575,0.00978802305186925,0.0687929500427389,0,0,0.0809088982205069,0.0251129087808452,0.0179702913260445,0,0.769081888177762,0.639595059198602
"63","SRC80_T2",0,0.0137449117475315,0.0882370910076106,0,0,0.0857724893712493,0.0660096175403926,0.152285911731366,0.0596133482008852,0.0852292726995255,0.0288420226387355,0,0.00136877626300214,0,0.015204260853679,0.118100333460804,0,0.0792844121124079,0,0,0.0278352990577082,0.00403676717511636,0,0.0817083307131628,0.0604046547285758,0.0323225006982474,0,0.223719007117702,0.977685509483297
"64","SRC81_T2",0.0376373521931367,0.0302955771758873,0.027056976120108,0,0.03035817990469,0.0124640966980813,0.0327062073395643,0.0528934177005334,0,0.0944404067389437,0.0346171048340123,0.0366072076271574,0.0133956278887935,0.0745753823857068,0,0,0,0.22498319328131,0.171166982172921,0,0.0139136176415312,0,0.0116323618876948,0.0259797470758643,0.0621289425995663,0.0131476187344983,0,0.873691560007916,0.542714457653059
"65","SRC82_T1",0.0109291264529131,0.0211959288739132,0,0.0121348877497556,0.0275878264410673,0,0.0453093530919552,0.0592202405292384,0.0179645870637184,0.0823703360624396,0.0367230025747785,0.0305993956681662,0.0574217962794477,0.0702114386269998,0,0.0658766527209567,0,0.143347389746607,0.0950983725385639,0.0452602558522189,0.058814812830013,0,0,0.0616901846406989,0.0312754388645232,0.0269689733920255,0,0.567481045271712,0.829446462869022
"66","SRC82_T2",0.0227695387054107,0.00859300736029436,0.0129281201975805,0,0.0352344070754955,0.00468490696927186,0.0381667205232365,0.0617891001098855,0.00172581906185192,0.0605480041171127,0.00374036010208189,0.0531932579421326,0.035743629209724,0.0589572532093992,0,0.0155974929955613,0.0126063497971156,0.14444045733281,0.232681610707598,0.0414618632142603,0.0222014706609868,0,0.03124019829902,0.0525254236514555,0.0386243203422078,0.0105466884155069,0,0.909545263111197,0.437584703388656
"67","SRC83_T2",0.00556178915941149,0.0159521401047394,0.0779524130164347,0,0.0187230004662239,0.0355471762755091,0.0275564729953355,0.0969565037820389,0.028531030857341,0.0579720313125017,0.0852225136345885,0,0.0395049341993744,0.0335331196461114,0,0.0613425332418391,0,0,0.00442602766413793,0.0618470237710826,0.0243633186287806,0.00234053882819061,0,0.271414406454945,0,0.0512530259614142,0,0.280138470899437,0.960955387250465
"68","SRC84_T1",0.0166440793348994,0.0128716955340628,0.015981583163442,0,0.0236093550962144,0.0176828182872576,0.0391280382657534,0.0838766245036009,0.0211829027817952,0.0420271835452408,0.0351621763041019,0.0434337893846633,0.0253328426123939,0.073020334020039,0.0283491241033671,0.0244913781225841,0.00591521260649427,0.129892825725531,0.179319807271583,0.0403874965630412,0.0350512585780698,0,0.0201034878364843,0.0229308081809552,0.0406593661892033,0.022945811989222,0,0.249322143239011,1.04113347584037
"69","SRC39_T1",0.00580781478524255,0.0230592682395452,0.0519885703666611,0,0.0133544516268803,0.00471441833962798,0.0510440641987938,0.0804709712413932,0.0509580328222856,0.0648495946523668,0.0955149263765833,0,0.0566248933689398,0.0464893975384019,0.0226476612221553,0.108542937978306,0,0.14417857995876,0,0.0329033374243321,0.0565965879331995,0,0.0159001698790363,0.042881402179336,0.00547665361582175,0.0259962662523322,0,0.567766653719737,0.853186187235626
"70","SRC41_T1",0.0290350372333645,0.00923188765928353,0.0196917029047136,0.032718955485378,0.0126131666602153,0.0125603574038414,0.036988914028041,0.119923239031654,0.0366280193333905,0.030257660993395,0.0723903095791654,0.0165969157046334,0.030771140852959,0.051795170646407,0.0735481498593386,0.105047941825806,0,0.0831934615726354,0.0238453929452774,0.00135216726244653,0.050687837816635,0.014999469025801,0,0.085861405595581,0.0121632973763373,0.0380983992037002,0,0.291512494608125,0.957031080867362
"71","SRC53_T1",0.00751793694766049,0,0.00246342407798191,0.0233859580397889,0.0194439108525534,0.0200035069010315,0.0628979199781722,0.0293331354221852,0.0335828429160343,0,0.0810700543915244,0,0.0639137978085897,0.144638709392016,0,0.108168789847631,0,0.0866299966643103,0.136396023426782,0.002401825688629,0.0406647115310331,0,0,0.0726299653990033,0.0284867595738466,0.0363707311412268,0,0.710271076406547,0.724468328971773
"72","SRC62_T1",0.0224037113947954,0.072722672040273,0.0228659047044143,0,0.0340140952259767,0.0132769630997811,0.0545945423126726,0.115765164264113,0.0110109738782558,0.0458274627967736,0.0530186066553059,0.0176733328543258,0.0360638929100748,0.0664995730394341,0,0.0723085104891428,0,0.1481442115486,0.0507786895233947,0,0.0363051501672379,0.00902401676161572,0,0.0353372503662547,0.0456976725245201,0.0366676034430386,0,0.691691167920883,0.786407849120429
"73","SRC68_T1",0.0131569212527343,0,0.0178886179869182,0.00414524803365108,0.0373686826257131,0.012519399664826,0.0474556977287118,0.0736689009567775,0.0449156493746345,0.0352137805503164,0.0368498520570446,0,0.0509195038773992,0.067093895648074,0,0.0828316403312802,0,0.082653085713098,0.127414433807648,0.0272654168893015,0.1048543726593,0,0,0.0674110828880767,0.0360296942963034,0.0303441236581911,0,0.456370510774783,0.892216169142096
"74","SRC77_b_T1",0.019575117904717,0.0290036969718027,0.00111885364377652,0.014246948203904,0.0163773328561482,0.00620014496368866,0.0548912767692004,0.106450276805499,0,0.0116071801177065,0.0538814182689222,0.0293712489673611,0.0643253219968581,0.0634179845409714,0.042881098876939,0.125308053128748,0,0.0906250057149845,0.077094403304529,0.0194382115147237,0.0556983153427248,0,0,0.0712381479807091,0.0164767451598348,0.0307732169662517,0,0.553616464784967,0.842739598572147
"75","SRC81_T1",0.0107503747113406,0.0357725315406401,0.0223951407334435,0,0.0200827083370854,0.0288536888797503,0.0440680496274815,0.139757342256977,0,0.053924933310798,0.0277835618533267,0.0245663564756709,0.0884394963226815,0.0579204540795335,0,0.0470005357049958,0.00206001507026914,0.0522646271495629,0.0185356363136542,0,0.0240674240157081,0.0509264791761036,0.0494180476815514,0,0.177672461771575,0.0237401349878517,0,0.614694654357264,0.842314236893075
"76","SRC35_T2",0.0124549158659667,0.0268528911963098,0.0106237309366807,0.00937232274290137,0.0193022178484334,0.00047203865945049,0.0573141942148232,0.0927055810589047,0.0015007569169552,0.0516015983849061,0.0528166536410416,0.0197998029115835,0.0408315160889253,0.0857387502654997,0,0.0888126782265149,0,0.147543768605456,0.106771750784353,0,0.0653282844158327,0,0,0.0531869626341719,0.0269389046121197,0.0300306799891705,0,0.281020324112102,0.985167676525218
"77","SRC43_T2",0.0549671321110361,0.0199072270768019,0.0766569970285819,0.0030696771401558,0,0.0503519003320048,0.0481152519745146,0.138830439885106,0.0215862904771314,0.106579311174112,0.0495769786934664,0,0.0355803692631333,0,0,0.102622642061425,0,0.0164734436204093,0.0223156588557462,0.0162375698531731,0.0315757108714923,0,0,0.156216504879559,0,0.0493368947021507,0.002,0.212649739100209,0.980089186463126
"78","SRC70_T2",0.0245491020936437,0.0399116917690974,0.0230086325658797,0.00796564738623366,0.0259375528815723,0.00661689220810886,0.0251828551678728,0.0702660590315357,0.0123307342008591,0.0270282474907011,0.0441117512923044,0,0.0295457626878834,0.0755714654831861,0,0.00885440030963712,0.0253346706496187,0.214714115875726,0.182584225939841,0.0214105713515959,0.0272340084663352,0,0,0.0532343618088263,0.0406812035532992,0.0139260477862421,0,0.857606277139984,0.54434824440471
"79","SRC34_T1",0.0208630191390105,0.0215943091285401,0.0257466237084901,0.00186582720759974,0.037937834249092,0.0140449195251957,0.0166927427278559,0.0633662898803281,0.0122327203523441,0.088775645051086,0.0177068576014201,0.00656693222649174,0.0262657352002417,0.0634864396655792,0,0,0,0.147411000985525,0.201952950573004,0.106838793674151,0.0114082153390712,0,0,0.0732713031848802,0.0338943313176563,0.00807750926243673,0,0.897759680688363,0.477290278557524
"80","SRC42_T1",0.0138763937748629,0.0113822076115749,0.0970449295279883,0,0.0159920006549591,0.017164163313714,0.0320960169313817,0.145392687763334,0.0217130810674387,0.0259487706550833,0.0427185051969718,0.00493376867669869,0.0606604751169256,0.0454041648742642,0.00379308004149326,0.043346709092454,0,0.14344780213315,0.036190430740968,0.0203669972253004,0.0369711910307081,0.0156877449121319,0.0527914343231942,0,0.0881412304580041,0.0249362148773997,0,0.338715427338771,0.943145231174012
"81","SRC47_T1",0,0,0.0458760850503064,0.0154421776368776,0.0370724540583143,0.0321153979985144,0.0352906690985674,0.0928346593443424,0.0406034272321895,0.0881576484269461,0.0467025083725556,0,0,0.0153020137520822,0,0.0749429227157414,0,0.0691915514337793,0.215288128084819,0,0.0614167604345752,0,0,0.0706246015067572,0.0362452441578847,0.0228937506957475,0,0.694542979472743,0.720156707829238
"82","SRC57_T1",0.0236047595156829,0.0140442055057301,0.0848393851576698,0,0.0129026436882072,0.0271680926579657,0.0243436018032842,0.090902522066933,0,0.0888051419936238,0.00380397788558827,0.0354172567594335,0,0,0,0.0110841825552861,0,0.0567694028552389,0.357242816939179,0,0.0044811478903322,0,0,0.070721960985624,0.0189641281486683,0.0749047735915528,0.002,0.206041450059039,1.29930012178107
"83","SRC72_T1",0.00054643294164384,0.182262762646406,0,0.0326020082057291,0.0148844508788817,0.00175824075055733,0.0212441423215485,0.0757167235432698,0,0,0.0729326996786994,0,0.0258877874273129,0.115297568210194,0.119293796147575,0.10797881485965,0,0.0215059267276086,0.0322240820108734,0.0306757102606314,0.0525975742733717,0,0,0.0644438368199236,0.00513312217002521,0.0230143201260987,0,0.606190866096092,0.845322381845207
"84","SRC73_T2",0.0186090444645299,0,0.00170906121515401,0.0345390549123249,0.0258019428562641,0,0.0544124337784837,0.0457316254689062,0.0736127250827624,0.00126294003718328,0.0892554589101311,0,0.0543449818204521,0.101722816737294,0.0400661575831589,0.130476887855503,0,0.0481830575062581,0.0270160267621411,0.089184772174335,0.045726823577641,0,0,0.0679343466097148,0.0218573576062082,0.0285524850415542,0,0.321570719966336,0.947120726908063
"85","SRC76_T1",0.0220184404555535,0.136834864054493,0.0199702964717001,0,0.0176224323818166,0.00027570708287297,0.036078848152766,0.0763865500334596,0,0.0617613195745897,0.0414129958585667,0.0224414190259647,0.0245842487463442,0.0722543502757454,0,0.0117980011828321,0.0095722080902082,0.149353111576635,0.144428387733329,0,0.0153495838778971,0,0.00412895419070988,0.0157594042711322,0.0554767088733376,0.0624921680900469,0,0.896505271416382,0.570909838320606
"86","SRC217_T1",0.0148460192570398,0.030523411148795,0.0386065886010019,7.821848806118e-05,0.0127680505317,0.0298205851656219,0.0478507298799261,0.151071644525199,0.0146460144132971,0.0380192023642716,0.0700124250250689,0,0.0307171103804392,0.0298565503974793,0.032511611267248,0.0867019167513231,0,0.183705546236395,0.018463086544689,0,0.0419315870745873,0.00141652763561383,0.00048926519948938,0.0770949001173981,0.010096466041748,0.0387725429536077,0,0.695310692103162,0.780183649452821
"87","SRC217_T2",0.0203960250303387,0.0342455269924893,0.051847983582711,0,0.0268069328468525,0.0112469550208024,0.0311089409185425,0.0835452310998985,0.00702494256763729,0.0847601148716518,0.0287280137203245,0.0311183721926079,0.0298045136686285,0.0550275766735433,0,0.0229118039461323,0,0.170856155885453,0.0788128056029949,0.084685556240403,0.0157095677529254,0,0.0227052272756779,0.0629096560453483,0.0252958755129413,0.0204522225520956,0,0.857922639227664,0.635300331425194
"88","SRC218_T1",0.0274046474727532,0.00424843498104653,0.126514271921554,0,0.00242604174338758,0.0680594152048883,0.032353862461264,0.163900652450188,0.0115080908499006,0.0624852493072612,0.0737813239951987,0,0.0082961285675345,0.00021237483046306,0,0.114176010904788,0,0.0534910976564499,0,0.00082343642026935,0.0159269006836846,0.0144865312423971,0,0.16889913642985,0,0.0510063928771222,0.004,0.170026691401843,0.99546291992684
"89","SRC218_T2",0.0116800776371102,0.0121072790656925,0.0252794849301685,0.0149885641743289,0.0313672358089999,0,0.0308878160279501,0.0853424132191105,0.0827727627564865,0.0571975010499872,0.0517478527209523,0,0.0390549175454403,0.0345997225265133,0.0003678680206617,0.0304045150801848,0,0.278191952064387,0.0738858612952568,0.00481507735876924,0.021348970692098,0,0.0326305107210127,0.0273966266086919,0.0316120488128827,0.0223209418833152,0,0.722189085218462,0.71954399207932
"90","SRC219_T1",0.0121661531297337,0.0323382325581657,0,0.00666348364152501,0.0207634136844794,0.0147693763339474,0.053550947154015,0.0529922394650005,0.00064731723682188,0.0359608807237281,0.0511519682067689,0.0179185044949621,0.0337271956334687,0.124752586714873,0,0.0810916552465412,0.0066793717023061,0.152138036143253,0.128166263147196,0,0.0613505319570378,0,0.0220428232940904,0.0249503092676543,0.0326649038239728,0.0335138064404592,0,0.714369173634382,0.720803559687766
"91","SRC219_T2",0.0255718161600168,0.0317710480753535,0.050099467958843,0,0.0241787287568011,0.0130593127244616,0.0240976907454075,0.120555582818017,0.0557434645029513,0.0704284741727688,0.0471783625993115,0,0.0244447780009722,0,0,0,0.0208464859294362,0.305574649789925,0.00103142191043282,0.0636526217347353,0.00029320386447645,0,0.0666953765709096,0.0130713617661813,0.0300942636784885,0.011611888240511,0,0.833036458470514,0.610828077404793
"92","SRC220_T1",0.00455254439483125,0.0258302414210789,0,0.00324929836626523,0.0259754714361012,0.0323462056850476,0.0603374115435617,0.0476059960671799,0.00256382181238243,0.0648904008792495,0.0437117614597734,0.0264637410998141,0.0169334078203277,0.106713667663549,0,0.028676738161237,0,0.1206797175158,0.218025968371075,0.00221403809352082,0.0286176751972258,0,0,0.0899644666508725,0.0252249178141793,0.0254225085469282,0,0.877615301408698,0.508311245168562
"93","SRC221_T1",0.011862094687049,0.0181712668629963,0.0158322306596611,0,0.0213097581767161,0.00981946491612583,0.0495077973863088,0.071194668225397,0.0317433063108461,0.112208288762062,0.0476825816947248,0.013594213099942,0.0136534702578999,0.0443373956140072,0,0.0580113335576512,0.0185792904619461,0.0841713326480013,0.229112452311797,0,0.0365947794395382,0,0,0.0632987890241335,0.0319923279090121,0.0173231579941847,0,0.875384759390878,0.500100699761598
"94","SRC222_T1",0.00498440157903076,0,0.0153977916838447,0.00880760647471996,0.033844333460037,0.00377610808080852,0.0506783867461404,0.0717877567314319,0.0287766859933046,0.11416630105941,0.0474684136580308,0.0260699348600765,0.0208612662132829,0.0465153219455586,0,0.073504289299881,0.00262467610234777,0.0160255680505084,0.202279605121381,0.0324573769805297,0.082417472977332,0,0,0.0782515433724232,0.0222382761854163,0.0170668834245041,0,0.728454768161168,0.687111688151557
"95","SRC223_T1",0,0.0232820345658428,0.0580284286456066,0.0240821175087577,0,0.00702335331547763,0.0699317487155996,0.0744652388665985,0.0811810570461771,0,0.105716238373376,0,0.0377333360833434,0.095841723079742,0.031442733092352,0.158852499132308,0,0.0526785000942705,0,0,0.0779917620906859,0,0.0418039045382546,0.0239536345354607,0,0.0359916903161481,0,0.576183938270806,0.866382277344473
"96","SRC223_T2",0.01402766794127,0.0781568618347175,0.047362983220781,0.00054110703921666,0.0161736397193424,0.00355345440596382,0.0638336186353015,0.0786017534277351,0,0.0080503001119352,0.0572361002431127,0,0.0377409589177901,0.0796975892012913,0,0.0581934388456007,0,0.217789466925482,0.0981792745771855,0,0.0466060998327384,0,0.00612059548931695,0.0348881871366574,0.0261360527270843,0.0271108497674774,0,0.745575854854845,0.706004799887543
"97","SRC244_T1",0.00163566492287513,0.0156124768120763,0,0,0.031824433330085,0,0.0498513973737541,0.0944338029859206,0.0131965539463196,0.0920126395612326,0.0391698963992654,0.0244589668618069,0.0367117926271592,0.0730660723272552,0,0.0477100439778442,0,0.125174936319218,0.187703815320817,0,0.0348979839322552,0,0,0.0690904334099222,0.0380649063007259,0.025384183591468,0,0.319683750673721,1.0041709462357
"98","SRC244_T2",0.0163617314598108,0.108022605380447,0.0260566854609331,0,0.0245981773568615,0.0093911203351772,0.0347020181268695,0.0783046335954231,0,0.0475418457297272,0.0171518733114817,0.0149540033704526,0.0271697221467033,0.0742899116552105,0,0.0250608948258695,0.00131386123874997,0.16697818449185,0.184537835191629,0,0.0319187492355003,0,0,0.0440564012876307,0.039845368817167,0.0277443769825058,0,0.886369603500328,0.52076870494803
"99","SRC245_T2",0.0330513960589734,0.0419315129014469,0.0240714363862366,0,0.0249341695767164,0.0164378221723459,0.0297080516563903,0.0812836384947572,0,0.0474756504644657,0.0229402642619831,0.0219783916257297,0.0353064167981662,0.0762561810242345,0,0,0.00287763723701756,0.229447078640787,0.165092374821608,0.010553231169528,0.0133499336753152,0,0.0183941350947991,0.0408607600868608,0.0433475002216926,0.0207024176309466,0,0.914246337906254,0.491050447984895
"100","SRC246_T1",2.582269693112e-05,0.0178800768389948,0.0289258218921399,0.00575346141342183,0.0118732021004725,0.0275862993124998,0.0890636292127372,0.0641054234386662,0.0465356211170686,0,0.0777245954327733,0,0.0491687835326925,0.125304755198864,0,0.120903522233285,0.00507549908044094,0.0345235627666987,0.0909740564213564,0.0184246277440662,0.0447687804968829,0,0,0.0909634247140411,0.0184312447245518,0.0319877896314158,0,0.65666283337215,0.788090594488298
"101","SRC247_T1",0.0188006337509913,0.00714159925870582,0.0460237650034513,0,0.00592343598754552,0.0417634140052048,0.0622890016217632,0.15664510199975,0,0,0.04356696605722,0,0.0431290117992207,0.0668379319107427,0.00783887350120655,0.127854610883443,0,0.10041782018041,0.0419877736711826,0,0.0593338817195244,0,0,0.0989537162548963,0.0236247601389835,0.047867702255758,0,0.368250376391803,0.931792660048963
"102","SRC248_T1",0.0126637656846099,0.00526977420973332,0.0087269378055447,0,0.0253121737313322,0.0237232320988857,0.041614721470655,0.0671115987873373,0.021665361311223,0.060565579380629,0.0716327945300138,0.0115476595701072,0.020840707524751,0.125729926101565,0,0.0762013904218883,0,0.0977527397753069,0.134540380012746,0.0023230031263467,0.0473360931568218,0,0,0.0875307823267551,0.0337482038726527,0.0241631751010955,0,0.782998637520447,0.674751334352478
"103","SRC248_T2",0.0209824328984048,0.0795811775925975,0,0,0.0236212867664695,0.0152911448851462,0.0371741833078022,0.0440303970389896,0,0.0444149941760932,0.0411714019785216,0,0.0297246123024313,0.103667119231056,0,0.0196130408297403,0,0.202463588195899,0.213002075437673,0,0.0239805607584757,0,0,0.0375660630138422,0.0497312498296378,0.0139846717572195,0,0.916130753039678,0.441738620720857
"104","SRC249_T1",0.00648567254347437,0.0151730702513679,0.0354930896816074,0.00964372202022114,0.0151210395599656,0.0319200448068124,0.0525909788653753,0.071881529727214,0.0231263648806384,0.0572665317633077,0.064730750446301,0.0257018627026701,0.00646014446668372,0.0469569460544048,0,0.0581585823167396,0.00094549528951218,0.052001658848999,0.237127034715649,0.0225496996482642,0.0474606667623674,0,0,0.0683430396287372,0.0358139901756408,0.0150480848440466,0,0.817665749272097,0.578481960385988
"105","SRC250_T2",0.00851850302162244,0.0281587346583008,0.0134248253933978,0,0.0266102553794006,0.0192604846159664,0.0458877783505491,0.0991231738480421,0,0.0534752497541176,0.0268504373751222,0.0213105958608351,0.0196693836483131,0.0565687788462101,0,0.051501725536227,0,0.119382643906744,0.175650072930224,0.0595280843562836,0.0370303109415041,0,0.0147273850926348,0.0636755085710403,0.023787944638034,0.0358581232754302,0,0.416012344786442,0.939782777021602
"106","SRC253_T2",0.00649155485760951,0.0179223130370567,0,0.0119555000252512,0.022228975055749,0.00303616801779128,0.0436705770106324,0.0663204599964764,0.0365522451890761,0.089154581894129,0.0552011474883073,0.0321516613263892,0.0240597539949354,0.04954802271634,0,0.0921296037372233,0,0.0829116429205631,0.186566651530176,0.0075132122521246,0.0388125659945181,0,0,0.0814586233949765,0.0276544542709687,0.024660285289706,0,0.621017555992767,0.784896072945923
"107","SRC254_T2",0.0219008317910944,0.0193739730976215,0.035104150579054,0,0.0250933862610098,0.00678359585035883,0.0238882020978873,0.097758444975059,0,0.038002647534661,0.0211190043099237,0.011744219794715,0.0292447245443826,0.0622406907950278,0,0,0,0.277795425811255,0.217112675211737,0,0.0154662492283834,0,0,0.0519901172734165,0.0261256420731726,0.0192560187712399,0,0.861352476579192,0.518023511281431
"108","SRC255_T1",0.0126764393232102,0.00453362919023547,0.00142828478354129,0,0.0356727377482107,0.00222658164359459,0.0402130485989877,0.0594911940067557,0.0401186915159068,0.0735824103962958,0.0561095282929583,0,0.0278461157393334,0.0582037287823999,0,0.03084740323951,0,0.115813268651097,0.211820884050072,0.0771525929612664,0.0249270568303573,0,0,0.0824590936736662,0.0349704222395408,0.00990688833306019,0,0.845568383971212,0.54858921475725
"109","SRC256_T1",0.0075173326691864,0.0591061596874741,0.0384094718212101,0.0192806660870068,0.0003825598111316,0.00826965707081589,0.0717194485275741,0.150996275104023,0.0234882424910711,0.0233600501504795,0.0694876025464771,0,0.0593133660221467,0,0.0394226611366308,0.122188870476402,0,0.1492652565112,0.0158444719664899,0,0.0373675085128433,0,0,0.0490277856132199,0.0170122262905314,0.0385403875040869,0,0.673215709427702,0.800719271484113
"110","SRC256_T2",0.0149863534255616,0.0619899162379747,0.0158163175320831,0,0.0173493192528565,0.00741673463944636,0.0545310065313103,0.109522090653171,0,0.0175713683337532,0.0597326900183656,0,0.0452665091363763,0.0687977852776336,0.0161414036151087,0.0448588154950073,0,0.288765374861199,0.0429205988730602,0,0.0339607886509034,0,0.0305743170779766,0.00745399392318804,0.0419756333937714,0.0203689830712532,0,0.79291210680752,0.67274781966194
"111","SRC257_T2",0.0121014719097069,0.0278082643270875,0.0265944557046611,0,0.0436887527862041,0.0111704625793155,0.0144841614984846,0.0434772682079868,0.00716034025410929,0.0505057387172779,0.0259807592045595,0,0.0399204385705614,0.032760439972343,0,0.026117702115151,0,0.0349578582029506,0.121053805847855,0.325086780028276,0.00571971227798398,0,0.0507464965201417,0.076440271166416,0.0169035310796553,0.00732128902927355,0,0.683506052358803,0.73208579613797
"112","SRC258_T1",0.0189668227898396,0.0277035315099239,0.110681401133568,0,0.0179822190358068,0.0410537729914755,0.0288666829011485,0.138138198675658,0,0.0588721145587925,0.0718081879727806,0,0.0440365130119117,0.020640224947465,0,0.106566792633602,0,0.0715530924329664,0,0,0.0256083521526538,0,0.00170644595243748,0.147287319431563,0.0165506287251784,0.0519776991432284,0,0.240794441053059,0.97307303930094
"113","SRC258_T2",0.00803323519407452,0.0558027241663378,0.0132495667940068,0.0133945909074538,0.00818936234431806,0.0203004417108891,0.069937142107806,0.0860654054353915,0,0,0.0502008073566473,0.00589222613753891,0.0468261044044781,0.0965241111656098,0,0.0918467142745074,0,0.148066414695753,0.106801464049045,0,0.0674571774711904,0,0.0341625622752769,0.023333541624663,0.0161784872347834,0.0377379206502289,0,0.692891258704735,0.745503116518319
"114","SRC74_T2",0.0219240640442215,0.0205115442611277,0,0.025691041181779,0.01975914812914,0.0282367580156243,0.0292838649742185,0.0633933730079745,0,0.0435269856096762,0.055438176787279,0.0332642142181681,0.00273456571397956,0.0887654575976022,0,0.066646797470022,3.310866926163e-05,0.0838123134242275,0.221510510375843,0.0189512194498773,0.0399503013947217,0,0,0.0716266121548169,0.0348882540444286,0.030051689476011,0,0.811917751107802,0.58917805289705
"115","SRC257_T1",0.0104578703494946,0.00253868910756988,0,0.00671043421977783,0.0332483709358376,0.0140608447312575,0.0507248341416218,0.0602119266845544,0.0198441557791081,0.0826585428611611,0.0347652608153387,0.0178386435584403,0.0240430309694931,0.0641268625245683,0,0.0506719574866677,0,0.0228595723575671,0.240413970339529,0.0349746245296965,0.0745194731840565,0,0,0.103157996093627,0.0410990522411972,0.0110738870894357,0,0.687930875524947,0.730227697436352
"116","SRC259_T1",0.0148915464856316,0.0163553207328446,0.014536819957225,0.00437286058214115,0.0197117174137497,0.0125156188047198,0.0628897766935564,0.080224027483814,0.0333774408103121,0.0343222476269572,0.0506739209507367,0.0269774975483917,0.0354054356976339,0.0494319579968373,0.0203387340881534,0.0566905409268643,0,0.208021605431068,0.111581016696157,0,0.0470348772940714,0,0.0245075204933126,0.0153502391888996,0.037596033983441,0.023193243113482,0,0.629578209794336,0.784545572221479
"117","SRC259_T2",0.0279512826403561,0.0160631848821515,0.0394659579792709,0,0.0272865959535776,0.00215210327984433,0.0388452417671921,0.049049505245515,0.0326121456425845,0.108242348391168,0.0412452852377422,0,0.0250503460377682,0.0489567817793608,0,0.0119837075001371,0,0.282500417308071,0.0465136772955792,0.0353156141451612,0.00825494665131002,0,0.0933763202056862,0.0190771911703433,0.0389343798712035,0.00712296701597738,0,0.766944220211957,0.683120767662737
"118","SRC260_T1",0.00866910540905696,0.00270733330024355,0,0.0328276605425091,0.0199415883575514,0.00166296050793746,0.0728623068006111,0.0722318499277208,0.055781081253078,0.00618518550393171,0.0775655527836579,0,0.0563478782342776,0.116410978722441,0.0365201909145991,0.143164313608232,0,0.0795323694538606,0.0479404905572662,0,0.0531996732122711,0,0,0.0664124046483887,0.01458717463843,0.035449901623936,0,0.481897060893579,0.884595303141137
"119","SRC260_T2",0.0234228675110879,0,0.0015547286083416,0.029074834839547,0.0208252832320897,0,0.0444315532277018,0.0915083550099236,0.041890026579109,0.0749495363920008,0.088043196325553,0,0.0837243431386012,0.110069716516398,0,0.134592592998062,0,0.0493507996398509,0.00352315300886335,0.0162380145562435,0.0531590174820874,0,0,0.0781540011466736,0.0220237748498656,0.0334642049380001,0,0.504865213221761,0.890241193762636
"120","SRC261_T1",0.015982091828051,0.0103535869571438,0.00537423064092389,0.0141411002230508,0.0137548079764889,0.00768042241104815,0.0456324751138675,0.12820653554196,0.0192924298928642,0.0222351892872841,0.0762049616063215,0,0.0717029212263322,0.0718013340309773,0.0558297722374867,0.106162707079849,0,0.123365914324915,0.046878844350813,0,0.0287579867441701,0,0,0.0767977170536695,0.0139635103534744,0.0458814611193087,0,0.645024215408367,0.809921193118857
"121","SRC261_T2",0.0122691258674756,0.02797547027,0.0233891319304539,0,0.00988581350474237,0,0.0406685677302357,0.0828770995801518,0.0173616240686118,0.107196819688658,0.0526977698864343,0.00400586843924079,0.0267909432123186,0.0404816381988427,0,0.041062883524745,0,0.247834338091101,0.148731276142932,0,0.00860712155112107,0,0,0.0469632718124158,0.0359742521046504,0.0252269843958686,0,0.789388229552074,0.634823279663401
"122","SRC262_T1",0.0177414983186279,0.0413060325938517,0,0.00339926178170966,0.0344944283735694,0,0.0406269738675056,0.128695729346858,0.0594832112250421,0.138282274696808,0.0493154546425481,0,0.044729329165544,0.0187497884532047,0,0.0757214316163007,0,0.0872551619210183,0.0692021135705268,0.0295847280048206,0.0200182904719591,0.00844171540136777,0,0.106937464895058,0.0105293261620284,0.0154857854916507,0,0.406334125379661,0.91443491949092
